Time,TargetX0,CurrentX0,VelX0,ErrorX0,PIDOutX0,PTermX0,ITermX0,DTermX0,TargetY0,CurrentY0,VelY0,ErrorY0,PIDOutY0,PTermY0,ITermY0,DTermY0,TargetX1,CurrentX1,VelX1,ErrorX1,PIDOutX1,PTermX1,ITermX1,DTermX1,TargetY1,CurrentY1,VelY1,ErrorY1,PIDOutY1,PTermY1,ITermY1,DTermY1,TargetX2,CurrentX2,VelX2,ErrorX2,PIDOutX2,PTermX2,ITermX2,DTermX2,TargetY2,CurrentY2,VelY2,ErrorY2,PIDOutY2,PTermY2,ITermY2,DTermY2
12,5,5.18085,-0.00697795,-0.180846,-0.00204982,-0.271793,0.261322,0.00842144,7.3094,7.49891,-0.00731188,-0.189512,-0.00215083,-0.284816,0.273841,0.00882427,3,3.07732,-0.00298364,-0.0773234,-0.000875699,-0.116209,0.111732,0.00360089,3.8453,3.94441,-0.00382433,-0.0991106,-0.00112244,-0.148953,0.143215,0.0046155,7,7.12887,-0.00497273,-0.128872,-0.0014595,-0.193682,0.186221,0.00600149,3.8453,3.94441,-0.00382433,-0.0991106,-0.00112244,-0.148953,0.143215,0.0046155
12.05,5,5.1805,-0.00693769,-0.180499,-0.00202649,-0.271269,0.260869,0.00837354,7.3094,7.49855,-0.00726982,-0.189148,-0.00212624,-0.284268,0.273367,0.00877425,3,3.07718,-0.00296639,-0.0771751,-0.000865761,-0.115985,0.111539,0.00358037,3.8453,3.94422,-0.00380222,-0.0989205,-0.0011097,-0.148666,0.142967,0.00458919,7,7.12863,-0.00494398,-0.128625,-0.00144294,-0.193309,0.185898,0.00596728,3.8453,3.94422,-0.00380222,-0.0989205,-0.0011097,-0.148666,0.142967,0.00458919
12.1,5,5.18015,-0.00689722,-0.180155,-0.00200572,-0.270749,0.260418,0.00832523,7.3094,7.49819,-0.00722754,-0.188787,-0.00210433,-0.283723,0.272894,0.00872379,3,3.07703,-0.00294905,-0.0770277,-0.000856921,-0.115763,0.111346,0.00355966,3.8453,3.94403,-0.00377999,-0.0987315,-0.00109837,-0.148381,0.14272,0.00456266,7,7.12838,-0.00491508,-0.128379,-0.0014282,-0.192938,0.185577,0.00593277,3.8453,3.94403,-0.00377999,-0.0987315,-0.00109837,-0.148381,0.14272,0.00456266
12.15,5,5.17981,-0.00685666,-0.179812,-0.00198738,-0.270232,0.259968,0.00827666,7.3094,7.49783,-0.00718515,-0.188428,-0.00208498,-0.283181,0.272423,0.00867305,3,3.07688,-0.00293167,-0.0768811,-0.000849118,-0.115542,0.111154,0.00353886,3.8453,3.94384,-0.00375772,-0.0985436,-0.00108837,-0.148097,0.142473,0.00453599,7,7.12814,-0.00488612,-0.128135,-0.0014152,-0.192569,0.185256,0.0058981,3.8453,3.94384,-0.00375772,-0.0985436,-0.00108837,-0.148097,0.142473,0.00453599
12.2,5,5.17947,-0.00681612,-0.179471,-0.00197134,-0.269718,0.259518,0.00822799,7.3094,7.49747,-0.00714278,-0.188071,-0.00206802,-0.282642,0.271951,0.00862218,3,3.07674,-0.00291431,-0.0767354,-0.000842294,-0.115322,0.110961,0.00351801,3.8453,3.94366,-0.00373547,-0.0983568,-0.00107962,-0.147815,0.142227,0.00450927,7,7.12789,-0.00485719,-0.127892,-0.00140382,-0.192203,0.184936,0.00586335,3.8453,3.94366,-0.00373547,-0.0983568,-0.00107962,-0.147815,0.142227,0.00450927
12.25,5,5.17913,-0.00677571,-0.179132,-0.00195745,-0.269206,0.25907,0.00817934,7.3094,7.49712,-0.00710054,-0.187716,-0.00205334,-0.282106,0.271481,0.00857134,3,3.07659,-0.00289701,-0.0765905,-0.000836392,-0.115103,0.110769,0.00349718,3.8453,3.94347,-0.00371329,-0.0981712,-0.00107206,-0.147535,0.141981,0.00448256,7,7.12765,-0.00482835,-0.127651,-0.00139399,-0.191838,0.184616,0.00582863,3.8453,3.94347,-0.00371329,-0.0981712,-0.00107206,-0.147535,0.141981,0.00448256
12.3,5,5.1788,-0.00673553,-0.178795,-0.00194559,-0.268698,0.258622,0.00813085,7.3094,7.49676,-0.00705853,-0.187363,-0.00204077,-0.281573,0.271012,0.00852065,3,3.07645,-0.00287981,-0.0764465,-0.000831356,-0.114886,0.110578,0.00347641,3.8453,3.94329,-0.00369124,-0.0979866,-0.0010656,-0.147257,0.141735,0.00445595,7,7.12741,-0.00479968,-0.127411,-0.00138559,-0.191476,0.184297,0.00579402,3.8453,3.94329,-0.00369124,-0.0979866,-0.0010656,-0.147257,0.141735,0.00445595
12.35,5,5.17846,-0.00669567,-0.178461,-0.00193563,-0.268193,0.258175,0.00808264,7.3094,7.49641,-0.00701684,-0.187012,-0.00203021,-0.281044,0.270544,0.00847023,3,3.0763,-0.00286274,-0.0763034,-0.000827132,-0.11467,0.110387,0.00345577,3.8453,3.9431,-0.00366936,-0.0978031,-0.00106019,-0.14698,0.14149,0.00442949,7,7.12717,-0.00477123,-0.127172,-0.00137855,-0.191116,0.183978,0.00575961,3.8453,3.9431,-0.00366936,-0.0978031,-0.00106019,-0.14698,0.14149,0.00442949
12.4,5,5.17813,-0.0066562,-0.178128,-0.00192745,-0.267691,0.257729,0.0080348,7.3094,7.49606,-0.00697555,-0.186663,-0.0020215,-0.280518,0.270076,0.0084202,3,3.07616,-0.00284584,-0.0761611,-0.000823665,-0.114455,0.110196,0.00343529,3.8453,3.94292,-0.00364771,-0.0976208,-0.00105575,-0.146705,0.141246,0.00440324,7,7.12694,-0.00474307,-0.126935,-0.00137277,-0.190758,0.18366,0.00572548,3.8453,3.94292,-0.00364771,-0.0976208,-0.00105575,-0.146705,0.141246,0.00440324
12.45,5,5.1778,-0.0066172,-0.177797,-0.00192091,-0.267192,0.257283,0.00798744,7.3094,7.49572,-0.00693476,-0.186316,-0.00201453,-0.279995,0.269609,0.00837067,3,3.07602,-0.00282915,-0.0760196,-0.000820903,-0.114242,0.110006,0.00341501,3.8453,3.94274,-0.00362631,-0.0974394,-0.00105221,-0.146431,0.141002,0.00437725,7,7.1267,-0.00471525,-0.126699,-0.00136817,-0.190403,0.183343,0.00569169,3.8453,3.94274,-0.00362631,-0.0974394,-0.00105221,-0.146431,0.141002,0.00437725
12.5,5,5.17747,-0.00657873,-0.177468,-0.00191592,-0.266695,0.256839,0.00794064,7.3094,7.49537,-0.00689451,-0.185972,-0.00200918,-0.279474,0.269144,0.00832171,3,3.07588,-0.00281269,-0.075879,-0.000818797,-0.114029,0.109816,0.00339498,3.8453,3.94256,-0.00360521,-0.0972592,-0.00104951,-0.146159,0.140758,0.00435157,7,7.12647,-0.00468782,-0.126465,-0.00136466,-0.190049,0.183026,0.0056583,3.8453,3.94256,-0.00360521,-0.0972592,-0.00104951,-0.146159,0.140758,0.00435157
12.55,5,5.17714,-0.00654086,-0.177141,-0.00191234,-0.266202,0.256395,0.00789448,7.3094,7.49503,-0.00685488,-0.185629,-0.00200531,-0.278957,0.268679,0.00827341,3,3.07574,-0.00279648,-0.0757392,-0.000817297,-0.113819,0.109626,0.00337523,3.8453,3.94238,-0.00358444,-0.09708,-0.00104758,-0.145889,0.140515,0.00432625,7,7.12623,-0.00466081,-0.126232,-0.00136216,-0.189698,0.18271,0.00562538,3.8453,3.94238,-0.00358444,-0.09708,-0.00104758,-0.145889,0.140515,0.00432625
12.6,5,5.17682,-0.00650364,-0.176816,-0.00191007,-0.265711,0.255952,0.00784904,7.3094,7.49469,-0.00681592,-0.185288,-0.00200282,-0.278443,0.268215,0.00822586,3,3.0756,-0.00278056,-0.0756002,-0.000816357,-0.113609,0.109437,0.00335578,3.8453,3.9422,-0.00356402,-0.0969018,-0.00104638,-0.14562,0.140272,0.00430133,7,7.126,-0.00463426,-0.126,-0.00136059,-0.189348,0.182394,0.00559297,3.8453,3.9422,-0.00356402,-0.0969018,-0.00104638,-0.14562,0.140272,0.00430133
12.65,5,5.17649,-0.00646711,-0.176492,-0.001909,-0.265224,0.25551,0.00780437,7.3094,7.49435,-0.00677768,-0.184949,-0.0020016,-0.277932,0.267751,0.0081791,3,3.07546,-0.00276492,-0.0754619,-0.000815929,-0.1134,0.109248,0.00333667,3.8453,3.94202,-0.00354399,-0.0967246,-0.00104583,-0.145353,0.14003,0.00427683,7,7.12577,-0.00460821,-0.12577,-0.00135988,-0.189,0.182079,0.00556111,3.8453,3.94202,-0.00354399,-0.0967246,-0.00104583,-0.145353,0.14003,0.00427683
12.7,5,5.17617,-0.00643131,-0.176171,-0.00190904,-0.264739,0.255069,0.00776053,7.3094,7.49401,-0.0067402,-0.184612,-0.00200154,-0.277424,0.267289,0.00813322,3,3.07532,-0.00274961,-0.0753244,-0.000815971,-0.113193,0.109059,0.00331791,3.8453,3.94185,-0.00352436,-0.0965483,-0.00104588,-0.145087,0.139788,0.00425279,7,7.12554,-0.00458268,-0.125541,-0.00135995,-0.188655,0.181765,0.00552985,3.8453,3.94185,-0.00352436,-0.0965483,-0.00104588,-0.145087,0.139788,0.00425279
12.75,5,5.17585,-0.00639628,-0.175851,-0.00191008,-0.264256,0.254629,0.00771757,7.3094,7.49368,-0.00670352,-0.184277,-0.00200252,-0.276918,0.266827,0.00808824,3,3.07519,-0.00273462,-0.0751877,-0.000816441,-0.112987,0.108871,0.00329953,3.8453,3.94167,-0.00350515,-0.0963731,-0.00104649,-0.144823,0.139547,0.00422923,7,7.12531,-0.0045577,-0.125313,-0.00136073,-0.188311,0.181451,0.00549922,3.8453,3.94167,-0.00350515,-0.0963731,-0.00104649,-0.144823,0.139547,0.00422923
12.8,5,5.17553,-0.00636204,-0.175533,-0.00191202,-0.263777,0.254189,0.00767553,7.3094,7.49334,-0.00666767,-0.183944,-0.00200447,-0.276415,0.266367,0.00804423,3,3.07505,-0.00271998,-0.0750517,-0.000817297,-0.112782,0.108683,0.00328155,3.8453,3.9415,-0.00348638,-0.0961988,-0.00104758,-0.14456,0.139306,0.00420618,7,7.12509,-0.0045333,-0.125086,-0.00136216,-0.187969,0.181138,0.00546924,3.8453,3.9415,-0.00348638,-0.0961988,-0.00104758,-0.14456,0.139306,0.00420618
12.85,5,5.17522,-0.00632862,-0.175216,-0.00191479,-0.263299,0.25375,0.00763445,7.3094,7.49301,-0.00663267,-0.183612,-0.00200727,-0.275915,0.265907,0.0080012,3,3.07492,-0.00270568,-0.0749164,-0.000818502,-0.112578,0.108495,0.00326397,3.8453,3.94132,-0.00346806,-0.0960254,-0.00104913,-0.144298,0.139065,0.00418365,7,7.12486,-0.00450947,-0.124861,-0.00136417,-0.187629,0.180825,0.00543996,3.8453,3.94132,-0.00346806,-0.0960254,-0.00104913,-0.144298,0.139065,0.00418365
12.9,5,5.1749,-0.00629605,-0.174902,-0.00191828,-0.262825,0.253312,0.00759435,7.3094,7.49268,-0.00659855,-0.183282,-0.00201085,-0.275418,0.265448,0.00795921,3,3.07478,-0.00269175,-0.0747818,-0.000820018,-0.112375,0.108308,0.00324682,3.8453,3.94115,-0.0034502,-0.0958528,-0.00105107,-0.144038,0.138825,0.00416167,7,7.12464,-0.00448625,-0.124636,-0.0013667,-0.187291,0.180513,0.00541137,3.8453,3.94115,-0.0034502,-0.0958528,-0.00105107,-0.144038,0.138825,0.00416167
12.95,5,5.17459,-0.00626433,-0.174588,-0.00192242,-0.262353,0.252875,0.00755526,7.3094,7.49235,-0.00656532,-0.182954,-0.00201511,-0.274923,0.26499,0.00791826,3,3.07465,-0.00267819,-0.0746479,-0.000821811,-0.112173,0.108121,0.0032301,3.8453,3.94098,-0.00343281,-0.0956812,-0.00105337,-0.143779,0.138586,0.00414024,7,7.12441,-0.00446364,-0.124413,-0.00136968,-0.186955,0.180201,0.0053835,3.8453,3.94098,-0.00343281,-0.0956812,-0.00105337,-0.143779,0.138586,0.00414024
13,5,5.17428,-0.00623347,-0.174277,-0.00192714,-0.261883,0.252438,0.00751719,7.3094,7.49203,-0.00653299,-0.182627,-0.00201997,-0.274431,0.264532,0.00787839,3,3.07451,-0.00266499,-0.0745147,-0.000823846,-0.111972,0.107934,0.00321382,3.8453,3.94081,-0.0034159,-0.0955104,-0.00105598,-0.143522,0.138346,0.00411937,7,7.12419,-0.00444165,-0.124191,-0.00137308,-0.18662,0.17989,0.00535637,3.8453,3.94081,-0.0034159,-0.0955104,-0.00105598,-0.143522,0.138346,0.00411937
13.05,5,5.17397,-0.00620348,-0.173967,-0.00193235,-0.261415,0.252003,0.00748016,7.3094,7.4917,-0.00650158,-0.182302,-0.00202536,-0.273941,0.264076,0.00783959,3,3.07438,-0.00265217,-0.0743821,-0.000826093,-0.111772,0.107748,0.00319799,3.8453,3.94064,-0.00339946,-0.0953404,-0.00105886,-0.143266,0.138108,0.00409907,7,7.12397,-0.00442028,-0.12397,-0.00137682,-0.186287,0.17958,0.00532998,3.8453,3.94064,-0.00339946,-0.0953404,-0.00105886,-0.143266,0.138108,0.00409907
13.1,5,5.17366,-0.00617438,-0.173658,-0.00193798,-0.26095,0.251568,0.00744418,7.3094,7.49138,-0.00647107,-0.181978,-0.0020312,-0.273453,0.26362,0.00780189,3,3.07425,-0.00263972,-0.0742501,-0.000828521,-0.111573,0.107562,0.0031826,3.8453,3.94047,-0.00338351,-0.0951713,-0.00106197,-0.143011,0.137869,0.00407935,7,7.12375,-0.00439954,-0.12375,-0.00138087,-0.185955,0.17927,0.00530434,3.8453,3.94047,-0.00338351,-0.0951713,-0.00106197,-0.143011,0.137869,0.00407935
13.15,5,5.17335,-0.00614614,-0.173351,-0.00194398,-0.260487,0.251134,0.00740925,7.3094,7.49106,-0.00644149,-0.181656,-0.00203742,-0.272968,0.263165,0.00776529,3,3.07412,-0.00262765,-0.0741187,-0.000831102,-0.111375,0.107376,0.00316767,3.8453,3.9403,-0.00336804,-0.0950029,-0.00106528,-0.142757,0.137631,0.00406021,7,7.12353,-0.00437942,-0.123531,-0.00138517,-0.185625,0.178961,0.00527945,3.8453,3.9403,-0.00336804,-0.0950029,-0.00106528,-0.142757,0.137631,0.00406021
13.2,5,5.17304,-0.00611878,-0.173045,-0.00195027,-0.260026,0.2507,0.00737537,7.3094,7.49074,-0.00641281,-0.181336,-0.00204395,-0.272485,0.262711,0.00772978,3,3.07399,-0.00261596,-0.0739879,-0.000833809,-0.111178,0.107191,0.00315318,3.8453,3.94013,-0.00335305,-0.0948352,-0.00106875,-0.142504,0.137394,0.00404164,7,7.12331,-0.00435993,-0.123313,-0.00138968,-0.185297,0.178652,0.00525531,3.8453,3.94013,-0.00335305,-0.0948352,-0.00106875,-0.142504,0.137394,0.00404164
13.25,5,5.17274,-0.00609229,-0.17274,-0.00195681,-0.259567,0.250268,0.00734254,7.3094,7.49042,-0.00638504,-0.181017,-0.00205074,-0.272004,0.262258,0.00769537,3,3.07386,-0.00260463,-0.0738577,-0.000836618,-0.110982,0.107006,0.00313915,3.8453,3.93997,-0.00333853,-0.0946683,-0.00107235,-0.142253,0.137157,0.00402365,7,7.1231,-0.00434105,-0.123096,-0.00139436,-0.18497,0.178343,0.00523191,3.8453,3.93997,-0.00333853,-0.0946683,-0.00107235,-0.142253,0.137157,0.00402365
13.3,5,5.17244,-0.00606666,-0.172437,-0.00196353,-0.25911,0.249836,0.00731075,7.3094,7.4901,-0.00635817,-0.180699,-0.00205773,-0.271525,0.261805,0.00766205,3,3.07373,-0.00259367,-0.073728,-0.000839505,-0.110787,0.106821,0.00312556,3.8453,3.9398,-0.00332449,-0.0945021,-0.00107605,-0.142002,0.13692,0.00400624,7,7.12288,-0.00432279,-0.12288,-0.00139917,-0.184644,0.178036,0.00520926,3.8453,3.9398,-0.00332449,-0.0945021,-0.00107605,-0.142002,0.13692,0.00400624
13.35,5,5.17213,-0.00604187,-0.172135,-0.00197038,-0.258655,0.249405,0.00727999,7.3094,7.48978,-0.00633218,-0.180382,-0.00206486,-0.271048,0.261353,0.0076298,3,3.0736,-0.00258308,-0.0735988,-0.000842447,-0.110592,0.106637,0.00311241,3.8453,3.93964,-0.00331091,-0.0943365,-0.00107982,-0.141753,0.136684,0.00398938,7,7.12266,-0.00430513,-0.122665,-0.00140408,-0.18432,0.177729,0.00518735,3.8453,3.93964,-0.00331091,-0.0943365,-0.00107982,-0.141753,0.136684,0.00398938
13.4,5,5.17183,-0.00601793,-0.171834,-0.00197732,-0.258202,0.248974,0.00725025,7.3094,7.48947,-0.00630707,-0.180067,-0.00207208,-0.270573,0.260902,0.00759862,3,3.07347,-0.00257285,-0.0734702,-0.000845426,-0.110398,0.106453,0.0030997,3.8453,3.93947,-0.00329779,-0.0941716,-0.00108364,-0.141505,0.136448,0.00397309,7,7.12245,-0.00428808,-0.12245,-0.00140904,-0.183997,0.177422,0.00516616,3.8453,3.93947,-0.00329779,-0.0941716,-0.00108364,-0.141505,0.136448,0.00397309
13.45,5,5.17153,-0.0059948,-0.171534,-0.0019843,-0.257751,0.248545,0.00722151,7.3094,7.48915,-0.00628282,-0.179753,-0.00207935,-0.2701,0.260452,0.00756848,3,3.07334,-0.00256296,-0.073342,-0.000848421,-0.110205,0.106269,0.00308741,3.8453,3.93931,-0.00328512,-0.0940074,-0.00108748,-0.141257,0.136213,0.00395734,7,7.12224,-0.0042716,-0.122237,-0.00141403,-0.183675,0.177116,0.00514569,3.8453,3.93931,-0.00328512,-0.0940074,-0.00108748,-0.141257,0.136213,0.00395734
13.5,5,5.17124,-0.00597247,-0.171235,-0.00199127,-0.257301,0.248116,0.00719376,7.3094,7.48884,-0.00625941,-0.17944,-0.00208663,-0.269629,0.260003,0.00753938,3,3.07321,-0.00255342,-0.0732144,-0.000851415,-0.110013,0.106086,0.00307555,3.8453,3.93914,-0.00327289,-0.0938437,-0.00109131,-0.141011,0.135978,0.00394214,7,7.12202,-0.0042557,-0.122024,-0.00141902,-0.183355,0.17681,0.00512592,3.8453,3.93914,-0.00327289,-0.0938437,-0.00109131,-0.141011,0.135978,0.00394214
13.55,5,5.17094,-0.00595094,-0.170938,-0.00199822,-0.256853,0.247688,0.00716697,7.3094,7.48853,-0.00623682,-0.179128,-0.00209386,-0.269159,0.259554,0.00751129,3,3.07309,-0.00254422,-0.0730872,-0.000854392,-0.109822,0.105903,0.00306411,3.8453,3.93898,-0.00326109,-0.0936807,-0.00109513,-0.140766,0.135743,0.00392747,7,7.12181,-0.00424036,-0.121812,-0.00142399,-0.183036,0.176505,0.00510684,3.8453,3.93898,-0.00326109,-0.0936807,-0.00109513,-0.140766,0.135743,0.00392747
13.6,5,5.17064,-0.00593017,-0.170641,-0.00200508,-0.256407,0.24726,0.00714112,7.3094,7.48822,-0.00621503,-0.178817,-0.00210103,-0.268692,0.259106,0.00748418,3,3.07296,-0.00253534,-0.0729604,-0.000857337,-0.109631,0.10572,0.00305306,3.8453,3.93882,-0.00324972,-0.0935182,-0.00109891,-0.140521,0.135509,0.00391331,7,7.1216,-0.00422557,-0.121601,-0.0014289,-0.182718,0.176201,0.00508844,3.8453,3.93882,-0.00324972,-0.0935182,-0.00109891,-0.140521,0.135509,0.00391331
13.65,5,5.17035,-0.00591014,-0.170346,-0.00201185,-0.255962,0.246834,0.0071162,7.3094,7.48791,-0.00619403,-0.178507,-0.00210809,-0.268225,0.258659,0.00745804,3,3.07283,-0.00252679,-0.0728341,-0.000860237,-0.109441,0.105538,0.00304241,3.8453,3.93866,-0.00323875,-0.0933562,-0.00110262,-0.140277,0.135275,0.00389966,7,7.12139,-0.00421131,-0.12139,-0.00143373,-0.182401,0.175897,0.00507069,3.8453,3.93866,-0.00323875,-0.0933562,-0.00110262,-0.140277,0.135275,0.00389966
13.7,5,5.17005,-0.00589085,-0.170051,-0.00201848,-0.255519,0.246408,0.00709217,7.3094,7.4876,-0.00617378,-0.178199,-0.00211501,-0.267761,0.258213,0.00743283,3,3.07271,-0.00251854,-0.0727081,-0.00086308,-0.109251,0.105356,0.00303215,3.8453,3.93849,-0.00322818,-0.0931948,-0.00110627,-0.140034,0.135042,0.0038865,7,7.12118,-0.00419757,-0.12118,-0.00143847,-0.182085,0.175593,0.00505358,3.8453,3.93849,-0.00322818,-0.0931948,-0.00110627,-0.140034,0.135042,0.0038865
13.75,5,5.16976,-0.00587225,-0.169758,-0.00202495,-0.255077,0.245983,0.00706902,7.3094,7.48729,-0.00615427,-0.177891,-0.00212176,-0.267298,0.257768,0.00740854,3,3.07258,-0.0025106,-0.0725826,-0.000865853,-0.109062,0.105174,0.00302225,3.8453,3.93833,-0.003218,-0.0930339,-0.00110982,-0.139792,0.134809,0.00387382,7,7.12097,-0.00418433,-0.120971,-0.00144309,-0.18177,0.17529,0.00503709,3.8453,3.93833,-0.003218,-0.0930339,-0.00110982,-0.139792,0.134809,0.00387382
13.8,5,5.16946,-0.00585434,-0.169465,-0.00203124,-0.254636,0.245559,0.0070467,7.3094,7.48699,-0.00613547,-0.177584,-0.00212833,-0.266836,0.257323,0.00738513,3,3.07246,-0.00250295,-0.0724574,-0.000868548,-0.108874,0.104993,0.00301272,3.8453,3.93817,-0.00320819,-0.0928735,-0.00111328,-0.139551,0.134576,0.0038616,7,7.12076,-0.00417158,-0.120762,-0.00144758,-0.181456,0.174988,0.0050212,3.8453,3.93817,-0.00320819,-0.0928735,-0.00111328,-0.139551,0.134576,0.0038616
13.85,5,5.16917,-0.00583708,-0.169173,-0.00203732,-0.254197,0.245135,0.00702521,7.3094,7.48668,-0.00611737,-0.177278,-0.00213469,-0.266376,0.256879,0.00736257,3,3.07233,-0.00249557,-0.0723327,-0.000871154,-0.108686,0.104811,0.00300353,3.8453,3.93801,-0.00319874,-0.0927136,-0.00111662,-0.13931,0.134344,0.00384983,7,7.12055,-0.00415929,-0.120554,-0.00145192,-0.181144,0.174686,0.00500589,3.8453,3.93801,-0.00319874,-0.0927136,-0.00111662,-0.13931,0.134344,0.00384983
13.9,5,5.16888,-0.00582045,-0.168882,-0.00204318,-0.25376,0.244712,0.0070045,7.3094,7.48637,-0.00609992,-0.176973,-0.00214081,-0.265917,0.256436,0.00734084,3,3.07221,-0.00248847,-0.0722082,-0.000873665,-0.108499,0.104631,0.00299469,3.8453,3.93785,-0.00318964,-0.0925541,-0.00111983,-0.13907,0.134112,0.00383849,7,7.12035,-0.00414745,-0.120347,-0.00145611,-0.180832,0.174384,0.00499115,3.8453,3.93785,-0.00318964,-0.0925541,-0.00111983,-0.13907,0.134112,0.00383849
13.95,5,5.16859,-0.00580444,-0.168592,-0.00204881,-0.253323,0.24429,0.00698455,7.3094,7.48607,-0.00608311,-0.176669,-0.00214669,-0.26546,0.255993,0.0073199,3,3.07208,-0.00248163,-0.0720842,-0.000876072,-0.108312,0.10445,0.00298617,3.8453,3.93769,-0.00318087,-0.0923951,-0.00112292,-0.138831,0.133881,0.00382757,7,7.12014,-0.00413605,-0.12014,-0.00146012,-0.180521,0.174084,0.00497694,3.8453,3.93769,-0.00318087,-0.0923951,-0.00112292,-0.138831,0.133881,0.00382757
14,5,5.1683,-0.005789,-0.168302,-0.00205417,-0.252888,0.243868,0.00696532,7.3094,7.48577,-0.00606691,-0.176366,-0.0021523,-0.265004,0.255552,0.00729973,3,3.07196,-0.00247504,-0.0719604,-0.000878371,-0.108126,0.10427,0.00297796,3.8453,3.93754,-0.00317242,-0.0922364,-0.00112587,-0.138593,0.13365,0.00381704,7,7.11993,-0.00412506,-0.119934,-0.00146395,-0.18021,0.173783,0.00496326,3.8453,3.93754,-0.00317242,-0.0922364,-0.00112587,-0.138593,0.13365,0.00381704
14.05,5,5.16801,-0.00577413,-0.168014,-0.00205928,-0.252454,0.243447,0.0069468,7.3094,7.48546,-0.00605129,-0.176063,-0.00215764,-0.264549,0.255111,0.00728029,3,3.07184,-0.00246868,-0.071837,-0.000880555,-0.107941,0.10409,0.00297004,3.8453,3.93738,-0.00316428,-0.0920782,-0.00112867,-0.138355,0.133419,0.0038069,7,7.11973,-0.00411447,-0.119728,-0.00146759,-0.179901,0.173483,0.00495007,3.8453,3.93738,-0.00316428,-0.0920782,-0.00112867,-0.138355,0.133419,0.0038069
14.1,5,5.16773,-0.00575979,-0.167726,-0.0020641,-0.25202,0.243027,0.00692895,7.3094,7.48516,-0.00603624,-0.175761,-0.00216268,-0.264095,0.25467,0.00726155,3,3.07171,-0.00246256,-0.0717138,-0.00088262,-0.107755,0.10391,0.00296242,3.8453,3.93722,-0.00315642,-0.0919204,-0.00113131,-0.138117,0.133189,0.00379713,7,7.11952,-0.00410426,-0.119523,-0.00147103,-0.179592,0.173184,0.00493737,3.8453,3.93722,-0.00315642,-0.0919204,-0.00113131,-0.138117,0.133189,0.00379713
14.15,5,5.16744,-0.00574595,-0.167438,-0.00206864,-0.251589,0.242608,0.00691174,7.3094,7.48486,-0.00602172,-0.17546,-0.00216744,-0.263642,0.254231,0.00724349,3,3.07159,-0.00245665,-0.071591,-0.000884563,-0.107571,0.103731,0.00295507,3.8453,3.93706,-0.00314885,-0.091763,-0.0011338,-0.137881,0.132959,0.00378771,7,7.11932,-0.00409442,-0.119318,-0.00147427,-0.179285,0.172885,0.00492512,3.8453,3.93706,-0.00314885,-0.091763,-0.0011338,-0.137881,0.132959,0.00378771
14.2,5,5.16715,-0.00573261,-0.167152,-0.00207289,-0.251158,0.24219,0.00689514,7.3094,7.48456,-0.00600771,-0.17516,-0.00217188,-0.26319,0.253792,0.00722606,3,3.07147,-0.00245095,-0.0714685,-0.000886381,-0.107387,0.103552,0.00294798,3.8453,3.93691,-0.00314155,-0.0916059,-0.00113613,-0.137644,0.13273,0.00377862,7,7.11911,-0.00408492,-0.119114,-0.0014773,-0.178978,0.172587,0.0049133,3.8453,3.93691,-0.00314155,-0.0916059,-0.00113613,-0.137644,0.13273,0.00377862
14.25,5,5.16687,-0.00571972,-0.166866,-0.00207684,-0.250728,0.241772,0.00687913,7.3094,7.48426,-0.00599418,-0.17486,-0.00217602,-0.26274,0.253355,0.00720925,3,3.07135,-0.00244545,-0.0713462,-0.000888071,-0.107203,0.103373,0.00294114,3.8453,3.93675,-0.00313449,-0.0914492,-0.0011383,-0.137409,0.132501,0.00376986,7,7.11891,-0.00407574,-0.11891,-0.00148012,-0.178671,0.172289,0.0049019,3.8453,3.93675,-0.00313449,-0.0914492,-0.0011383,-0.137409,0.132501,0.00376986
14.3,5,5.16658,-0.00570727,-0.16658,-0.00208049,-0.250299,0.241354,0.00686366,7.3094,7.48396,-0.00598111,-0.174561,-0.00217984,-0.26229,0.252917,0.00719301,3,3.07122,-0.00244013,-0.0712242,-0.000889633,-0.107019,0.103195,0.00293454,3.8453,3.93659,-0.00312768,-0.0912928,-0.0011403,-0.137174,0.132272,0.00376139,7,7.11871,-0.00406688,-0.118707,-0.00148272,-0.178365,0.171992,0.00489089,3.8453,3.93659,-0.00312768,-0.0912928,-0.0011403,-0.137174,0.132272,0.00376139
14.35,5,5.1663,-0.00569523,-0.166296,-0.00208384,-0.249871,0.240938,0.00684872,7.3094,7.48366,-0.00596847,-0.174263,-0.00218335,-0.261842,0.252481,0.00717733,3,3.0711,-0.00243499,-0.0711024,-0.000891064,-0.106836,0.103017,0.00292816,3.8453,3.93644,-0.00312109,-0.0911367,-0.00114214,-0.136939,0.132044,0.00375321,7,7.1185,-0.00405832,-0.118504,-0.00148511,-0.17806,0.171695,0.00488026,3.8453,3.93644,-0.00312109,-0.0911367,-0.00114214,-0.136939,0.132044,0.00375321
